"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","Prince Edward Island","2016A000211","Net interprovincial migration","Persons","249","units ","0","v391135","3.5","-941","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Net non-permanent residents","Persons","249","units ","0","v29768537","3.12","188","","","","0"
"2013/2014","Prince Edward Island","2016A000211","Residual deviation","Persons","249","units ","0","v53437074","3.8","549","","","","0"
"2013/2014","Nova Scotia","2016A000212","Births","Persons","249","units ","0","v391077","4.1","8382","","","","0"
"2013/2014","Nova Scotia","2016A000212","Deaths","Persons","249","units ","0","v391092","4.2","8618","","","","0"
"2013/2014","Nova Scotia","2016A000212","Immigrants","Persons","249","units ","0","v391107","4.3","2779","","","","0"
"2013/2014","Nova Scotia","2016A000212","Emigrants","Persons","249","units ","0","v29768538","4.9","1029","","","","0"
"2013/2014","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units ","0","v29768539","4.10","637","","","","0"
"2013/2014","Nova Scotia","2016A000212","Net temporary emigrants","Persons","249","units ","0","v29768540","4.11","251","","","","0"
"2013/2014","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units ","0","v391136","4.5","-2571","","","","0"
"2013/2014","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units ","0","v29768541","4.12","115","","","","0"
"2013/2014","Nova Scotia","2016A000212","Residual deviation","Persons","249","units ","0","v53437075","4.8","1333","","","","0"
"2013/2014","New Brunswick","2016A000213","Births","Persons","249","units ","0","v391078","5.1","7045","","","","0"
"2013/2014","New Brunswick","2016A000213","Deaths","Persons","249","units ","0","v391093","5.2","6613","","","","0"
"2013/2014","New Brunswick","2016A000213","Immigrants","Persons","249","units ","0","v391108","5.3","2293","","","","0"
"2013/2014","New Brunswick","2016A000213","Emigrants","Persons","249","units ","0","v29768542","5.9","406","","","","0"
"2013/2014","New Brunswick","2016A000213","Returning emigrants","Persons","249","units ","0","v29768543","5.10","293","","","","0"
"2013/2014","New Brunswick","2016A000213","Net temporary emigrants","Persons","249","units ","0","v29768544","5.11","203","","","","0"
"2013/2014","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units ","0","v391137","5.5","-3517","","","","0"
"2013/2014","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units ","0","v29768545","5.12","321","","","","0"
"2013/2014","New Brunswick","2016A000213","Residual deviation","Persons","249","units ","0","v53437076","5.8","-1219","","","","0"
"2013/2014","Quebec","2016A000224","Births","Persons","249","units ","0","v391079","6.1","88574","","","","0"
"2013/2014","Quebec","2016A000224","Deaths","Persons","249","units ","0","v391094","6.2","61204","","","","0"
"2013/2014","Quebec","2016A000224","Immigrants","Persons","249","units ","0","v391109","6.3","51697","","","","0"
"2013/2014","Quebec","2016A000224","Emigrants","Persons","249","units ","0","v29768546","6.9","9649","","","","0"
"2013/2014","Quebec","2016A000224","Returning emigrants","Persons","249","units ","0","v29768547","6.10","5135","","","","0"
"2013/2014","Quebec","2016A000224","Net temporary emigrants","Persons","249","units ","0","v29768548","6.11","4489","","","","0"
"2013/2014","Quebec","2016A000224","Net interprovincial migration","Persons","249","units ","0","v391138","6.5","-14312","","","","0"
"2013/2014","Quebec","2016A000224","Net non-permanent residents","Persons","249","units ","0","v29768549","6.12","785","","","","0"
"2013/2014","Quebec","2016A000224","Residual deviation","Persons","249","units ","0","v53437077","6.8","17234","","","","0"
"2013/2014","Ontario","2016A000235","Births","Persons","249","units ","0","v391080","7.1","140171","","","","0"
"2013/2014","Ontario","2016A000235","Deaths","Persons","249","units ","0","v391095","7.2","94330","","","","0"
"2013/2014","Ontario","2016A000235","Immigrants","Persons","249","units ","0","v391110","7.3","101843","","","","0"
"2013/2014","Ontario","2016A000235","Emigrants","Persons","249","units ","0","v29768550","7.9","29203","","","","0"
"2013/2014","Ontario","2016A000235","Returning emigrants","Persons","249","units ","0","v29768551","7.10","17453","","","","0"
"2013/2014","Ontario","2016A000235","Net temporary emigrants","Persons","249","units ","0","v29768552","7.11","13167","","","","0"
"2013/2014","Ontario","2016A000235","Net interprovincial migration","Persons","249","units ","0","v391139","7.5","-14564","","","","0"
"2013/2014","Ontario","2016A000235","Net non-permanent residents","Persons","249","units ","0","v29768553","7.12","10692","","","","0"
"2013/2014","Ontario","2016A000235","Residual deviation","Persons","249","units ","0","v53437078","7.8","12123","","","","0"
"2013/2014","Manitoba","2016A000246","Births","Persons","249","units ","0","v391081","8.1","16334","","","","0"
"2013/2014","Manitoba","2016A000246","Deaths","Persons","249","units ","0","v391096","8.2","10300","","","","0"
"2013/2014","Manitoba","2016A000246","Immigrants","Persons","249","units ","0","v391111","8.3","15482","","","","0"
"2013/2014","Manitoba","2016A000246","Emigrants","Persons","249","units ","0","v29768554","8.9","1553","","","","0"
"2013/2014","Manitoba","2016A000246","Returning emigrants","Persons","249","units ","0","v29768555","8.10","1316","","","","0"
"2013/2014","Manitoba","2016A000246","Net temporary emigrants","Persons","249","units ","0","v29768556","8.11","349","","","","0"
"2013/2014","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units ","0","v391140","8.5","-6851","","","","0"
"2013/2014","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units ","0","v29768557","8.12","1043","","","","0"
"2013/2014","Manitoba","2016A000246","Residual deviation","Persons","249","units ","0","v53437079","8.8","728","","","","0"
"2013/2014","Saskatchewan","2016A000247","Births","Persons","249","units ","0","v391082","9.1","15157","","","","0"
"2013/2014","Saskatchewan","2016A000247","Deaths","Persons","249","units ","0","v391097","9.2","9427","","","","0"
"2013/2014","Saskatchewan","2016A000247","Immigrants","Persons","249","units ","0","v391112","9.3","12328","","","","0"
"2013/2014","Saskatchewan","2016A000247","Emigrants","Persons","249","units ","0","v29768558","9.9","955","","","","0"
"2013/2014","Saskatchewan","2016A000247","Returning emigrants","Persons","249","units ","0","v29768559","9.10","651","","","","0"
"2013/2014","Saskatchewan","2016A000247","Net temporary emigrants","Persons","249","units ","0","v29768560","9.11","486","","","","0"
"2013/2014","Saskatchewan","2016A000247","Net interprovincial migration","Persons","249","units ","0","v391141","9.5","-1839","","","","0"
"2013/2014","Saskatchewan","2016A000247","Net non-permanent residents","Persons","249","units ","0","v29768561","9.12","203","","","","0"
"2013/2014","Saskatchewan","2016A000247","Residual deviation","Persons","249","units ","0","v53437080","9.8","2389","","","","0"
"2013/2014","Alberta","2016A000248","Births","Persons","249","units ","0","v391083","10.1","54782","","","","0"
"2013/2014","Alberta","2016A000248","Deaths","Persons","249","units ","0","v391098","10.2","22747","","","","0"
"2013/2014","Alberta","2016A000248","Immigrants","Persons","249","units ","0","v391113","10.3","41004","","","","0"
"2013/2014","Alberta","2016A000248","Emigrants","Persons","249","units ","0","v29768562","10.9","7592","","","","0"
"2013/2014","Alberta","2016A000248","Returning emigrants","Persons","249","units ","0","v29768563","10.10","5260","","","","0"
"2013/2014","Alberta","2016A000248","Net temporary emigrants","Persons","249","units ","0","v29768564","10.11","2217","","","","0"
"2013/2014","Alberta","2016A000248","Net interprovincial migration","Persons","249","units ","0","v391142","10.5","35382","","","","0"
"2013/2014","Alberta","2016A000248","Net non-permanent residents","Persons","249","units ","0","v29768565","10.12","7575","","","","0"
"2013/2014","Alberta","2016A000248","Residual deviation","Persons","249","units ","0","v53437081","10.8","8810","","","","0"
"2013/2014","British Columbia","2016A000259","Births","Persons","249","units ","0","v391071","11.1","43856","","","","0"
"2013/2014","British Columbia","2016A000259","Deaths","Persons","249","units ","0","v391086","11.2","33155","","","","0"
"2013/2014","British Columbia","2016A000259","Immigrants","Persons","249","units ","0","v391101","11.3","37520","","","","0"
"2013/2014","British Columbia","2016A000259","Emigrants","Persons","249","units ","0","v29768566","11.9","12978","","","","0"
"2013/2014","British Columbia","2016A000259","Returning emigrants","Persons","249","units ","0","v29768567","11.10","5884","","","","0"
"2013/2014","British Columbia","2016A000259","Net temporary emigrants","Persons","249","units ","0","v29768568","11.11","5237","","","","0"
"2013/2014","British Columbia","2016A000259","Net interprovincial migration","Persons","249","units ","0","v391130","11.5","9475","","","","0"
"2013/2014","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units ","0","v29768569","11.12","11603","","","","0"
"2013/2014","British Columbia","2016A000259","Residual deviation","Persons","249","units ","0","v53437082","11.8","-20058","","","","0"
"2013/2014","Yukon","2016A000260","Births","Persons","249","units ","0","v391072","12.1","421","","","","0"
"2013/2014","Yukon","2016A000260","Deaths","Persons","249","units ","0","v391087","12.2","200","","","","0"
"2013/2014","Yukon","2016A000260","Immigrants","Persons","249","units ","0","v391102","12.3","360","","","","0"
"2013/2014","Yukon","2016A000260","Emigrants","Persons","249","units ","0","v29768570","12.9","22","","","","0"
"2013/2014","Yukon","2016A000260","Returning emigrants","Persons","249","units ","0","v29768571","12.10","20","","","","0"
"2013/2014","Yukon","2016A000260","Net temporary emigrants","Persons","249","units ","0","v29768572","12.11","29","","","","0"
"2013/2014","Yukon","2016A000260","Net interprovincial migration","Persons","249","units ","0","v391131","12.5","51","","","","0"
"2013/2014","Yukon","2016A000260","Net non-permanent residents","Persons","249","units ","0","v29768573","12.12","-48","","","","0"
"2013/2014","Yukon","2016A000260","Residual deviation","Persons","249","units ","0","v53437083","12.8","-63","","","","0"
"2013/2014","Northwest Territories","2016A000261","Births","Persons","249","units ","0","v391074","14.1","658","","","","0"
"2013/2014","Northwest Territories","2016A000261","Deaths","Persons","249","units ","0","v391089","14.2","211","","","","0"
"2013/2014","Northwest Territories","2016A000261","Immigrants","Persons","249","units ","0","v391104","14.3","162","","","","0"
"2013/2014","Northwest Territories","2016A000261","Emigrants","Persons","249","units ","0","v29768578","14.9","12","","","","0"
"2013/2014","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units ","0","v29768579","14.10","10","","","","0"
"2013/2014","Northwest Territories","2016A000261","Net temporary emigrants","Persons","249","units ","0","v29768580","14.11","32","","","","0"
"2013/2014","Northwest Territories","2016A000261","Net interprovincial migration","Persons","249","units ","0","v391133","14.5","-488","","","","0"
"2013/2014","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units ","0","v29768581","14.12","-19","","","","0"
"2013/2014","Northwest Territories","2016A000261","Residual deviation","Persons","249","units ","0","v53437085","14.8","-11","","","","0"
"2013/2014","Nunavut","2016A000262","Births","Persons","249","units ","0","v391075","15.1","910","","","","0"
"2013/2014","Nunavut","2016A000262","Deaths","Persons","249","units ","0","v391090","15.2","173","","","","0"
"2013/2014","Nunavut","2016A000262","Immigrants","Persons","249","units ","0","v391105","15.3","24","","","","0"
"2013/2014","Nunavut","2016A000262","Emigrants","Persons","249","units ","0","v29768582","15.9","6","","","","0"
"2013/2014","Nunavut","2016A000262","Returning emigrants","Persons","249","units ","0","v29768583","15.10","0","","","","0"
"2013/2014","Nunavut","2016A000262","Net temporary emigrants","Persons","249","units ","0","v29768584","15.11","27","","","","0"
"2013/2014","Nunavut","2016A000262","Net interprovincial migration","Persons","249","units ","0","v391134","15.5","-59","","","","0"
"2013/2014","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units ","0","v29768585","15.12","-7","","","","0"
"2013/2014","Nunavut","2016A000262","Residual deviation","Persons","249","units ","0","v53437086","15.8","28","","","","0"
"2014/2015","Canada","2016A000011124","Births","Persons","249","units ","0","v391069","1.1","383315","","","","0"
"2014/2015","Canada","2016A000011124","Deaths","Persons","249","units ","0","v391084","1.2","266161","","","","0"
"2014/2015","Canada","2016A000011124","Immigrants","Persons","249","units ","0","v391099","1.3","240763","","","","0"
